fecha,temperatura_media_C,humedad_relativa_%,velocidad_viento_m_s,velocidad_viento_km_h,precipitacion_mm_mes
1991-05-01,18.59,63.77,1.94,6.99,8.93
1991-06-01,14.66,54.91,2.01,7.22,2.74
1991-07-01,14.92,47.42,2.15,7.72,2.54
1991-08-01,16.51,46.2,2.48,8.94,6.03
1991-09-01,20.13,47.96,2.57,9.24,9.26
1991-10-01,21.3,50.26,2.78,10.0,22.1
1991-11-01,22.14,67.29,2.79,10.06,128.88
1991-12-01,24.77,60.31,2.55,9.19,99.33
1992-01-01,22.5,76.17,2.11,7.6,136.72
1992-02-01,22.13,79.54,2.52,9.07,156.63
1992-03-01,21.8,72.41,2.21,7.96,96.03
1992-04-01,19.35,70.75,2.25,8.08,48.31
1992-05-01,17.38,59.28,2.24,8.07,5.04
1992-06-01,16.65,51.4,2.08,7.47,2.3
1992-07-01,11.23,49.62,2.32,8.36,5.33
1992-08-01,15.56,39.68,2.33,8.4,14.25
1992-09-01,17.19,47.19,2.58,9.29,7.98
1992-10-01,21.39,48.52,2.66,9.57,29.52
1992-11-01,22.2,51.42,2.66,9.58,73.48
1992-12-01,23.9,65.28,2.51,9.03,175.28
1993-01-01,22.59,76.89,1.79,6.43,252.06
1993-02-01,20.42,75.11,1.76,6.33,135.67
1993-03-01,21.44,79.88,1.77,6.35,145.73
1993-04-01,19.6,70.94,1.91,6.87,36.99
1993-05-01,16.29,55.44,2.09,7.52,1.78
1993-06-01,15.37,46.98,1.86,6.69,1.38
1993-07-01,13.26,44.84,2.13,7.68,6.12
1993-08-01,16.34,37.56,2.18,7.85,5.46
1993-09-01,18.32,33.93,2.68,9.67,2.05
1993-10-01,21.91,49.67,2.64,9.51,49.89
1993-11-01,23.67,53.15,2.71,9.75,68.17
1993-12-01,24.3,60.42,2.6,9.37,91.38
1994-01-01,23.57,67.82,2.27,8.18,182.96
1994-02-01,21.23,79.2,2.15,7.72,184.53
1994-03-01,20.97,68.62,1.89,6.82,36.86
1994-04-01,19.47,68.61,2.14,7.7,40.04
1994-05-01,18.84,58.65,1.93,6.96,21.42
1994-06-01,16.38,45.06,1.91,6.88,1.55
1994-07-01,14.7,41.66,2.21,7.96,2.04
1994-08-01,17.29,39.27,2.23,8.05,2.17
1994-09-01,21.33,36.9,2.51,9.02,16.87
1994-10-01,22.52,55.04,2.7,9.7,54.88
1994-11-01,23.5,58.26,2.44,8.8,98.13
1994-12-01,25.51,59.75,2.2,7.91,121.38
1995-01-01,23.6,74.11,1.97,7.09,249.45
1995-02-01,22.06,71.84,2.17,7.81,142.45
1995-03-01,20.97,81.91,2.04,7.33,178.0
1995-04-01,18.88,60.36,2.0,7.21,4.65
1995-05-01,16.12,63.87,1.81,6.51,22.41
1995-06-01,16.25,48.91,1.98,7.14,0.31
1995-07-01,15.18,36.49,2.23,8.02,2.85
1995-08-01,16.78,35.78,2.37,8.52,5.09
1995-09-01,19.03,36.89,2.67,9.62,8.25
1995-10-01,21.72,45.47,2.71,9.77,14.72
1995-11-01,23.46,57.37,2.6,9.34,75.48
1995-12-01,24.91,53.48,2.3,8.27,46.16
1996-01-01,23.91,61.99,2.55,9.2,145.16
1996-02-01,23.16,68.28,2.33,8.4,58.15
1996-03-01,22.06,66.52,1.96,7.07,87.41
1996-04-01,19.56,65.88,2.26,8.13,34.19
1996-05-01,16.92,70.34,2.31,8.31,27.75
1996-06-01,11.77,59.14,2.21,7.95,11.92
1996-07-01,12.94,49.44,1.92,6.9,3.56
1996-08-01,17.74,36.73,2.44,8.78,1.64
1996-09-01,17.4,44.26,2.61,9.4,20.88
1996-10-01,22.3,47.9,2.79,10.04,19.88
1996-11-01,22.41,61.29,2.47,8.89,92.83
1996-12-01,24.35,64.08,2.62,9.44,130.65
1997-01-01,24.56,63.78,2.06,7.41,108.91
1997-02-01,21.31,77.32,2.37,8.52,113.78
1997-03-01,20.52,77.31,2.07,7.46,113.37
1997-04-01,19.27,67.73,1.84,6.62,33.66
1997-05-01,16.6,65.05,1.97,7.1,22.86
1997-06-01,15.7,51.19,2.09,7.51,4.15
1997-07-01,16.91,48.54,2.1,7.58,3.61
1997-08-01,17.27,40.21,2.26,8.14,6.76
1997-09-01,22.08,40.91,2.66,9.59,13.23
1997-10-01,23.51,36.87,3.21,11.55,3.7
1997-11-01,25.17,50.98,2.84,10.22,32.68
1997-12-01,26.49,54.96,3.06,11.02,64.09
1998-01-01,25.11,68.57,2.41,8.67,184.45
1998-02-01,23.79,65.36,2.45,8.83,34.66
1998-03-01,21.26,75.3,2.47,8.88,147.77
1998-04-01,18.98,68.59,2.3,8.27,27.72
1998-05-01,15.69,58.17,2.02,7.27,2.95
1998-06-01,14.71,52.52,2.12,7.62,2.65
1998-07-01,15.87,47.67,2.09,7.51,1.23
1998-08-01,16.07,49.34,2.49,8.96,4.31
1998-09-01,18.1,34.96,2.81,10.12,0.92
1998-10-01,21.14,48.62,2.49,8.96,123.57
1998-11-01,22.58,62.74,2.54,9.14,58.14
1998-12-01,24.59,52.93,2.38,8.57,88.2
1999-01-01,22.47,68.88,2.27,8.17,194.57
1999-02-01,22.68,75.02,1.86,6.69,129.48
1999-03-01,20.76,85.72,2.13,7.66,305.0
1999-04-01,16.15,83.06,1.99,7.15,38.5
1999-05-01,14.63,74.92,1.84,6.63,55.1
1999-06-01,13.19,66.92,1.86,6.7,2.46
1999-07-01,11.86,60.5,2.22,8.0,4.64
1999-08-01,16.2,35.64,2.39,8.62,0.0
1999-09-01,21.08,35.95,2.48,8.94,14.35
1999-10-01,21.82,45.77,2.74,9.88,24.29
1999-11-01,21.93,50.94,2.8,10.07,31.1
1999-12-01,24.71,52.13,2.65,9.53,96.32
2000-01-01,23.9,67.63,2.09,7.54,132.0
2000-02-01,21.79,75.06,2.06,7.42,211.56
2000-03-01,19.56,85.89,2.2,7.92,194.33
2000-04-01,18.9,83.55,1.87,6.73,77.76
2000-05-01,13.94,73.45,2.02,7.28,3.79
2000-06-01,14.06,55.7,2.15,7.73,3.4
2000-07-01,11.07,48.65,2.18,7.86,8.59
2000-08-01,17.32,42.87,2.38,8.57,0.54
2000-09-01,18.77,28.63,2.72,9.79,0.07
2000-10-01,23.28,45.01,2.72,9.8,37.97
2000-11-01,21.51,62.52,2.63,9.45,84.51
2000-12-01,23.84,61.02,2.35,8.45,87.46
2001-01-01,23.88,68.04,2.2,7.93,139.17
2001-02-01,22.87,78.97,1.76,6.32,212.72
2001-03-01,21.7,76.54,1.9,6.85,82.42
2001-04-01,19.09,70.96,2.13,7.68,77.56
2001-05-01,15.25,65.05,2.15,7.75,8.66
2001-06-01,14.53,56.97,1.87,6.75,13.47
2001-07-01,15.37,37.8,2.24,8.06,0.03
2001-08-01,19.12,33.74,2.28,8.22,1.87
2001-09-01,19.16,46.62,2.78,9.99,15.46
2001-10-01,22.57,50.17,2.79,10.05,31.27
2001-11-01,22.73,60.96,2.61,9.39,91.97
2001-12-01,23.04,60.99,2.18,7.85,116.6
2002-01-01,24.46,58.22,2.24,8.05,77.39
2002-02-01,22.78,72.29,2.42,8.72,109.43
2002-03-01,22.81,75.92,2.03,7.33,155.77
2002-04-01,19.4,73.37,2.08,7.5,24.46
2002-05-01,17.33,63.74,2.05,7.38,18.84
2002-06-01,12.73,51.53,2.07,7.45,7.5
2002-07-01,13.46,49.24,2.11,7.6,2.44
2002-08-01,18.07,33.76,2.32,8.34,0.53
2002-09-01,20.15,30.57,2.59,9.33,1.61
2002-10-01,24.25,49.81,2.48,8.94,100.6
2002-11-01,23.99,51.55,2.73,9.83,36.58
2002-12-01,23.41,66.77,2.53,9.11,163.14
2003-01-01,23.19,76.51,2.01,7.25,210.0
2003-02-01,22.3,74.47,2.01,7.23,151.93
2003-03-01,20.92,82.72,2.12,7.64,174.84
2003-04-01,18.7,75.3,1.82,6.56,22.78
2003-05-01,17.27,63.11,1.88,6.77,17.9
2003-06-01,17.54,55.85,1.9,6.84,6.53
2003-07-01,13.95,43.65,2.23,8.01,0.6
2003-08-01,14.89,36.91,2.29,8.24,0.89
2003-09-01,19.56,32.94,2.56,9.22,7.78
2003-10-01,22.86,50.12,2.57,9.25,258.12
2003-11-01,24.48,48.47,2.44,8.8,52.91
2003-12-01,22.93,65.57,2.47,8.9,171.4
2004-01-01,24.47,65.68,2.02,7.28,105.62
2004-02-01,21.92,71.59,2.13,7.67,151.26
2004-03-01,21.98,73.8,2.25,8.11,122.66
2004-04-01,19.69,77.15,2.11,7.58,78.46
2004-05-01,12.07,70.89,2.04,7.34,19.6
2004-06-01,13.98,57.72,1.82,6.53,4.66
2004-07-01,14.48,47.8,2.08,7.47,0.14
2004-08-01,16.88,41.76,2.41,8.66,3.58
2004-09-01,20.63,37.87,2.43,8.73,45.17
2004-10-01,22.5,44.92,2.87,10.33,18.37
2004-11-01,22.56,57.49,2.64,9.52,137.08
2004-12-01,23.28,70.21,2.33,8.4,200.18
2005-01-01,25.44,56.16,2.2,7.94,41.61
2005-02-01,23.7,64.95,2.15,7.75,136.82
2005-03-01,21.55,72.49,2.13,7.67,101.57
2005-04-01,18.14,71.05,2.23,8.04,23.27
2005-05-01,17.0,53.52,2.03,7.3,1.21
2005-06-01,16.59,53.41,2.01,7.23,1.46
2005-07-01,14.22,40.04,2.27,8.18,6.52
2005-08-01,17.89,32.1,2.33,8.4,0.77
2005-09-01,15.73,37.25,2.86,10.28,14.84
2005-10-01,21.63,42.86,2.84,10.23,6.18
2005-11-01,24.79,49.41,3.03,10.92,52.26
2005-12-01,23.13,71.55,2.35,8.46,225.86
2006-01-01,23.37,71.13,2.2,7.92,103.11
2006-02-01,22.68,71.55,2.19,7.9,125.47
2006-03-01,22.61,77.04,2.28,8.22,100.41
2006-04-01,18.83,79.55,2.07,7.47,105.67
2006-05-01,14.4,65.11,1.74,6.25,12.46
